success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,stim_order,rt,stimulus,response,participantId,interview_date,handedness,version,phase,difficulty,stimulus_set,selected_stim,index,deck_probabilities,key_press,reward_type,reversal_type,reward_tally,total_earnings,
,,,,,html-keyboard-response,239,357101,0.0-13.0-1.72,"[""cat"",""dog"",""rabbit""]",349,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",1,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,240,358105,0.0-13.0-2.72,"[""cat"",""dog"",""rabbit""]",349,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/outcome/squared_lose.png'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",1,1,2/17/26,right,loss,1,stable-volatile,8,cat,73,"0.2,0.4,0.8",49,FALSE,FALSE,-2200,,1
,,,,,html-keyboard-response,241,358607,0.0-13.0-0.73,"[""cat"",""dog"",""rabbit""]",283,<div style='font-size:40px'>+</div>,3,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,242,358948,0.0-13.0-1.73,"[""cat"",""dog"",""rabbit""]",339,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",3,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,243,359951,0.0-13.0-2.73,"[""cat"",""dog"",""rabbit""]",339,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/outcome/squared_win.png'>
            </div>",3,1,2/17/26,right,loss,1,stable-volatile,8,rabbit,74,"0.2,0.4,0.8",51,TRUE,FALSE,-2200,,1
,,,,,html-keyboard-response,244,360453,0.0-13.0-0.74,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,245,361179,0.0-13.0-1.74,"[""cat"",""dog"",""rabbit""]",723,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",3,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,246,362182,0.0-13.0-2.74,"[""cat"",""dog"",""rabbit""]",723,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/outcome/squared_lose.png'>
            </div>",3,1,2/17/26,right,loss,1,stable-volatile,8,rabbit,75,"0.2,0.4,0.8",51,FALSE,FALSE,-2250,,1
,,,,,html-keyboard-response,247,362684,0.0-13.0-0.75,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,248,363594,0.0-13.0-1.75,"[""cat"",""dog"",""rabbit""]",909,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",3,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,249,364597,0.0-13.0-2.75,"[""cat"",""dog"",""rabbit""]",909,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/outcome/squared_win.png'>
            </div>",3,1,2/17/26,right,loss,1,stable-volatile,8,rabbit,76,"0.2,0.4,0.8",51,TRUE,FALSE,-2250,,1
,,,,,html-keyboard-response,250,365099,0.0-13.0-0.76,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,251,367275,0.0-13.0-1.76,"[""cat"",""dog"",""rabbit""]",2175,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",3,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,252,368279,0.0-13.0-2.76,"[""cat"",""dog"",""rabbit""]",2175,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/outcome/squared_win.png'>
            </div>",3,1,2/17/26,right,loss,1,stable-volatile,8,rabbit,77,"0.2,0.4,0.8",51,TRUE,FALSE,-2250,,1
,,,,,html-keyboard-response,253,368781,0.0-13.0-0.77,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,254,369058,0.0-13.0-1.77,"[""cat"",""dog"",""rabbit""]",275,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",3,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,255,370061,0.0-13.0-2.77,"[""cat"",""dog"",""rabbit""]",275,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/outcome/squared_win.png'>
            </div>",3,1,2/17/26,right,loss,1,stable-volatile,8,rabbit,78,"0.2,0.4,0.8",51,TRUE,FALSE,-2250,,1
,,,,,html-keyboard-response,256,370563,0.0-13.0-0.78,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,257,370906,0.0-13.0-1.78,"[""cat"",""dog"",""rabbit""]",341,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",3,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,258,371908,0.0-13.0-2.78,"[""cat"",""dog"",""rabbit""]",341,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/outcome/squared_win.png'>
            </div>",3,1,2/17/26,right,loss,1,stable-volatile,8,rabbit,79,"0.2,0.4,0.8",51,TRUE,FALSE,-2250,,1
,,,,,html-keyboard-response,259,372410,0.0-13.0-0.79,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,260,372625,0.0-13.0-1.79,"[""cat"",""dog"",""rabbit""]",213,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",3,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,261,373628,0.0-13.0-2.79,"[""cat"",""dog"",""rabbit""]",213,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/outcome/squared_win.png'>
            </div>",3,1,2/17/26,right,loss,1,stable-volatile,8,rabbit,80,"0.2,0.4,0.8",51,TRUE,FALSE,-2250,,1
,,,,,html-keyboard-response,262,400634,0.0-13.0-3.79-0.79,"[""cat"",""dog"",""rabbit""]",27004,You are 50% done with the experiment. Please press the (0) key to proceed.,0,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,263,401135,0.0-13.0-0.80,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,264,403692,0.0-13.0-1.80,"[""cat"",""dog"",""rabbit""]",2555,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",3,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,265,404695,0.0-13.0-2.80,"[""cat"",""dog"",""rabbit""]",2555,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/outcome/squared_win.png'>
            </div>",3,1,2/17/26,right,loss,1,stable-volatile,8,rabbit,81,"0.8,0.2,0.4",51,TRUE,TRUE,-2250,,
,,,,,html-keyboard-response,266,405197,0.0-13.0-0.81,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,267,405539,0.0-13.0-1.81,"[""cat"",""dog"",""rabbit""]",340,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",3,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,268,406542,0.0-13.0-2.81,"[""cat"",""dog"",""rabbit""]",340,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/outcome/squared_win.png'>
            </div>",3,1,2/17/26,right,loss,1,stable-volatile,8,rabbit,82,"0.8,0.2,0.4",51,TRUE,FALSE,-2250,,
,,,,,html-keyboard-response,269,407044,0.0-13.0-0.82,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,270,407624,0.0-13.0-1.82,"[""cat"",""dog"",""rabbit""]",401,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",3,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,271,408626,0.0-13.0-2.82,"[""cat"",""dog"",""rabbit""]",401,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/outcome/squared_lose.png'>
            </div>",3,1,2/17/26,right,loss,1,stable-volatile,8,rabbit,83,"0.8,0.2,0.4",51,FALSE,FALSE,-2300,,
,,,,,html-keyboard-response,272,409128,0.0-13.0-0.83,"[""cat"",""dog"",""rabbit""]",303,<div style='font-size:40px'>+</div>,3,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,273,409329,0.0-13.0-1.83,"[""cat"",""dog"",""rabbit""]",200,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",3,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,274,410331,0.0-13.0-2.83,"[""cat"",""dog"",""rabbit""]",200,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/outcome/squared_lose.png'>
            </div>",3,1,2/17/26,right,loss,1,stable-volatile,8,rabbit,84,"0.8,0.2,0.4",51,FALSE,FALSE,-2350,,
,,,,,html-keyboard-response,275,410833,0.0-13.0-0.84,"[""cat"",""dog"",""rabbit""]",315,<div style='font-size:40px'>+</div>,2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,276,411084,0.0-13.0-1.84,"[""cat"",""dog"",""rabbit""]",249,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,277,412087,0.0-13.0-2.84,"[""cat"",""dog"",""rabbit""]",249,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_lose.png'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,1,2/17/26,right,loss,1,stable-volatile,8,dog,85,"0.8,0.2,0.4",50,FALSE,FALSE,-2400,,
,,,,,html-keyboard-response,278,412588,0.0-13.0-0.85,"[""cat"",""dog"",""rabbit""]",182,<div style='font-size:40px'>+</div>,1,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,279,413030,0.0-13.0-1.85,"[""cat"",""dog"",""rabbit""]",440,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",1,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,280,414034,0.0-13.0-2.85,"[""cat"",""dog"",""rabbit""]",440,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",1,1,2/17/26,right,loss,1,stable-volatile,8,cat,86,"0.8,0.2,0.4",49,TRUE,FALSE,-2400,,
,,,,,html-keyboard-response,281,414536,0.0-13.0-0.86,"[""cat"",""dog"",""rabbit""]",428,<div style='font-size:40px'>+</div>,1,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,282,414838,0.0-13.0-1.86,"[""cat"",""dog"",""rabbit""]",300,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",1,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,283,415841,0.0-13.0-2.86,"[""cat"",""dog"",""rabbit""]",300,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/outcome/squared_lose.png'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",1,1,2/17/26,right,loss,1,stable-volatile,8,cat,87,"0.8,0.2,0.4",49,FALSE,FALSE,-2450,,
,,,,,html-keyboard-response,284,416344,0.0-13.0-0.87,"[""cat"",""dog"",""rabbit""]",340,<div style='font-size:40px'>+</div>,3,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,285,416598,0.0-13.0-1.87,"[""cat"",""dog"",""rabbit""]",252,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",3,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,286,417600,0.0-13.0-2.87,"[""cat"",""dog"",""rabbit""]",252,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/outcome/squared_lose.png'>
            </div>",3,1,2/17/26,right,loss,1,stable-volatile,8,rabbit,88,"0.8,0.2,0.4",51,FALSE,FALSE,-2500,,
,,,,,html-keyboard-response,287,418102,0.0-13.0-0.88,"[""cat"",""dog"",""rabbit""]",378,<div style='font-size:40px'>+</div>,1,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,288,418317,0.0-13.0-1.88,"[""cat"",""dog"",""rabbit""]",213,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,289,419320,0.0-13.0-2.88,"[""cat"",""dog"",""rabbit""]",213,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_lose.png'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,1,2/17/26,right,loss,1,stable-volatile,8,dog,89,"0.8,0.2,0.4",50,FALSE,FALSE,-2550,,
,,,,,html-keyboard-response,290,419823,0.0-13.0-0.89,"[""cat"",""dog"",""rabbit""]",299,<div style='font-size:40px'>+</div>,1,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,291,420017,0.0-13.0-1.89,"[""cat"",""dog"",""rabbit""]",193,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",3,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,292,421019,0.0-13.0-2.89,"[""cat"",""dog"",""rabbit""]",193,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/outcome/squared_lose.png'>
            </div>",3,1,2/17/26,right,loss,1,stable-volatile,8,rabbit,90,"0.8,0.2,0.4",51,FALSE,FALSE,-2600,,
,,,,,html-keyboard-response,293,421521,0.0-13.0-0.90,"[""cat"",""dog"",""rabbit""]",189,<div style='font-size:40px'>+</div>,1,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,294,422081,0.0-13.0-1.90,"[""cat"",""dog"",""rabbit""]",558,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",1,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,295,423084,0.0-13.0-2.90,"[""cat"",""dog"",""rabbit""]",558,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",1,1,2/17/26,right,loss,1,stable-volatile,8,cat,91,"0.8,0.2,0.4",49,TRUE,FALSE,-2600,,
,,,,,html-keyboard-response,296,423586,0.0-13.0-0.91,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,297,423882,0.0-13.0-1.91,"[""cat"",""dog"",""rabbit""]",294,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",1,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,298,424885,0.0-13.0-2.91,"[""cat"",""dog"",""rabbit""]",294,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/outcome/squared_lose.png'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",1,1,2/17/26,right,loss,1,stable-volatile,8,cat,92,"0.8,0.2,0.4",49,FALSE,FALSE,-2650,,
,,,,,html-keyboard-response,299,425386,0.0-13.0-0.92,"[""cat"",""dog"",""rabbit""]",310,<div style='font-size:40px'>+</div>,1,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,300,425589,0.0-13.0-1.92,"[""cat"",""dog"",""rabbit""]",201,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",1,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,301,426592,0.0-13.0-2.92,"[""cat"",""dog"",""rabbit""]",201,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",1,1,2/17/26,right,loss,1,stable-volatile,8,cat,93,"0.8,0.2,0.4",49,TRUE,FALSE,-2650,,
,,,,,html-keyboard-response,302,427093,0.0-13.0-0.93,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,303,427729,0.0-13.0-1.93,"[""cat"",""dog"",""rabbit""]",337,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,304,428731,0.0-13.0-2.93,"[""cat"",""dog"",""rabbit""]",337,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_lose.png'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,1,2/17/26,right,loss,1,stable-volatile,8,dog,94,"0.8,0.2,0.4",50,FALSE,FALSE,-2700,,
,,,,,html-keyboard-response,305,429234,0.0-13.0-0.94,"[""cat"",""dog"",""rabbit""]",400,<div style='font-size:40px'>+</div>,1,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,306,429530,0.0-13.0-1.94,"[""cat"",""dog"",""rabbit""]",295,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",1,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,307,430533,0.0-13.0-2.94,"[""cat"",""dog"",""rabbit""]",295,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",1,1,2/17/26,right,loss,1,stable-volatile,8,cat,95,"0.8,0.2,0.4",49,TRUE,FALSE,-2700,,
,,,,,html-keyboard-response,308,431035,0.0-13.0-0.95,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,309,431495,0.0-13.0-1.95,"[""cat"",""dog"",""rabbit""]",206,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",1,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,310,432498,0.0-13.0-2.95,"[""cat"",""dog"",""rabbit""]",206,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",1,1,2/17/26,right,loss,1,stable-volatile,8,cat,96,"0.8,0.2,0.4",49,TRUE,FALSE,-2700,,
,,,,,html-keyboard-response,311,433001,0.0-13.0-0.96,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,312,434010,0.0-13.0-1.96,"[""cat"",""dog"",""rabbit""]",498,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",1,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,313,435014,0.0-13.0-2.96,"[""cat"",""dog"",""rabbit""]",498,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",1,1,2/17/26,right,loss,1,stable-volatile,8,cat,97,"0.8,0.2,0.4",49,TRUE,FALSE,-2700,,
,,,,,html-keyboard-response,314,435516,0.0-13.0-0.97,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,315,436362,0.0-13.0-1.97,"[""cat"",""dog"",""rabbit""]",362,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",1,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,316,437366,0.0-13.0-2.97,"[""cat"",""dog"",""rabbit""]",362,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",1,1,2/17/26,right,loss,1,stable-volatile,8,cat,98,"0.8,0.2,0.4",49,TRUE,FALSE,-2700,,
,,,,,html-keyboard-response,317,437867,0.0-13.0-0.98,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,318,438169,0.0-13.0-1.98,"[""cat"",""dog"",""rabbit""]",300,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",1,,,,,,,,,,,,,,,,
